Domain,Area,Element,Item,Year,Source,Value
"Emissions from Livestock","Nicaragua","Stocks","Horses","2021","FAO TIER 1","269111"
"Emissions from Livestock","Nicaragua","Stocks","Mules and hinnies","2021","FAO TIER 1","48350"
"Emissions from Livestock","Nicaragua","Stocks","Sheep","2021","FAO TIER 1","6688"
"Emissions from Livestock","Nicaragua","Stocks","Swine, breeding","2021","FAO TIER 1","55948"
"Emissions from Livestock","Nicaragua","Stocks","Swine, market","2021","FAO TIER 1","503533"
"Emissions from Livestock","Niger","Stocks","Asses","2021","FAO TIER 1","1988893"
"Emissions from Livestock","Niger","Stocks","Camels","2021","FAO TIER 1","1882961"
"Emissions from Livestock","Niger","Stocks","Cattle, dairy","2021","FAO TIER 1","2286397"
"Emissions from Livestock","Niger","Stocks","Cattle, non-dairy","2021","FAO TIER 1","14820874"
"Emissions from Livestock","Niger","Stocks","Chickens, broilers","2021","FAO TIER 1","16973665"
"Emissions from Livestock","Niger","Stocks","Chickens, layers","2021","FAO TIER 1","3862093"
"Emissions from Livestock","Niger","Stocks","Goats","2021","FAO TIER 1","19585749"
"Emissions from Livestock","Niger","Stocks","Horses","2021","FAO TIER 1","260861"
"Emissions from Livestock","Niger","Stocks","Sheep","2021","FAO TIER 1","14132592"
"Emissions from Livestock","Niger","Stocks","Swine, breeding","2021","FAO TIER 1","4385"
"Emissions from Livestock","Niger","Stocks","Swine, market","2021","FAO TIER 1","39467"
"Emissions from Livestock","Nigeria","Stocks","Asses","2021","FAO TIER 1","1369121"
"Emissions from Livestock","Nigeria","Stocks","Camels","2021","FAO TIER 1","293915"
"Emissions from Livestock","Nigeria","Stocks","Cattle, dairy","2021","FAO TIER 1","2248444"
"Emissions from Livestock","Nigeria","Stocks","Cattle, non-dairy","2021","FAO TIER 1","18914485"
"Emissions from Livestock","Nigeria","Stocks","Chickens, broilers","2021","FAO TIER 1","45293938"
"Emissions from Livestock","Nigeria","Stocks","Chickens, layers","2021","FAO TIER 1","123269625"
"Emissions from Livestock","Nigeria","Stocks","Goats","2021","FAO TIER 1","76292153"
"Emissions from Livestock","Nigeria","Stocks","Horses","2021","FAO TIER 1","107357"
"Emissions from Livestock","Nigeria","Stocks","Sheep","2021","FAO TIER 1","48637013"
"Emissions from Livestock","Nigeria","Stocks","Swine, breeding","2021","FAO TIER 1","809207"
"Emissions from Livestock","Nigeria","Stocks","Swine, market","2021","FAO TIER 1","7282859"
"Emissions from Livestock","Niue","Stocks","Cattle, dairy","2021","FAO TIER 1","75"
"Emissions from Livestock","Niue","Stocks","Cattle, non-dairy","2021","FAO TIER 1","39"
"Emissions from Livestock","Niue","Stocks","Chickens, broilers","2021","FAO TIER 1","16175"
"Emissions from Livestock","Niue","Stocks","Chickens, layers","2021","FAO TIER 1","2891"
"Emissions from Livestock","Niue","Stocks","Swine, breeding","2021","FAO TIER 1","228"
"Emissions from Livestock","Niue","Stocks","Swine, market","2021","FAO TIER 1","2052"
"Emissions from Livestock","North Macedonia","Stocks","Buffalo","2021","FAO TIER 1","641"
"Emissions from Livestock","North Macedonia","Stocks","Cattle, dairy","2021","FAO TIER 1","106632"
"Emissions from Livestock","North Macedonia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","70990"
"Emissions from Livestock","North Macedonia","Stocks","Chickens, broilers","2021","FAO TIER 1","424000"
"Emissions from Livestock","North Macedonia","Stocks","Chickens, layers","2021","FAO TIER 1","1060000"
"Emissions from Livestock","North Macedonia","Stocks","Goats","2021","FAO TIER 1","75753"
"Emissions from Livestock","North Macedonia","Stocks","Horses","2021","FAO TIER 1","11140"
"Emissions from Livestock","North Macedonia","Stocks","Sheep","2021","FAO TIER 1","633281"
"Emissions from Livestock","North Macedonia","Stocks","Swine, breeding","2021","FAO TIER 1","18615"
"Emissions from Livestock","North Macedonia","Stocks","Swine, market","2021","FAO TIER 1","167531"
"Emissions from Livestock","Norway","Stocks","Cattle, dairy","2021","FAO TIER 1","215349"
"Emissions from Livestock","Norway","Stocks","Cattle, non-dairy","2021","FAO TIER 1","685677"
"Emissions from Livestock","Norway","Stocks","Chickens, broilers","2021","FAO TIER 1","11767000"
"Emissions from Livestock","Norway","Stocks","Chickens, layers","2021","FAO TIER 1","4569000"
"Emissions from Livestock","Norway","Stocks","Ducks","2021","FAO TIER 1","120923"
"Emissions from Livestock","Norway","Stocks","Goats","2021","FAO TIER 1","69320"
"Emissions from Livestock","Norway","Stocks","Horses","2021","FAO TIER 1","36133"
"Emissions from Livestock","Norway","Stocks","Sheep","2021","FAO TIER 1","2264789"
"Emissions from Livestock","Norway","Stocks","Swine, breeding","2021","FAO TIER 1","77269"
"Emissions from Livestock","Norway","Stocks","Swine, market","2021","FAO TIER 1","695419"
"Emissions from Livestock","Norway","Stocks","Turkeys","2021","FAO TIER 1","458000"
"Emissions from Livestock","Oman","Stocks","Asses","2021","FAO TIER 1","22199"
"Emissions from Livestock","Oman","Stocks","Camels","2021","FAO TIER 1","284540"
"Emissions from Livestock","Oman","Stocks","Cattle, dairy","2021","FAO TIER 1","130442"
"Emissions from Livestock","Oman","Stocks","Cattle, non-dairy","2021","FAO TIER 1","291508"
"Emissions from Livestock","Oman","Stocks","Chickens, broilers","2021","FAO TIER 1","3324013"
"Emissions from Livestock","Oman","Stocks","Chickens, layers","2021","FAO TIER 1","1536000"
"Emissions from Livestock","Oman","Stocks","Goats","2021","FAO TIER 1","2443150"
"Emissions from Livestock","Oman","Stocks","Sheep","2021","FAO TIER 1","642330"
"Emissions from Livestock","Pakistan","Stocks","Asses","2021","FAO TIER 1","5620000"
"Emissions from Livestock","Pakistan","Stocks","Buffalo","2021","FAO TIER 1","42416000"
"Emissions from Livestock","Pakistan","Stocks","Camels","2021","FAO TIER 1","1118000"
"Emissions from Livestock","Pakistan","Stocks","Cattle, dairy","2021","FAO TIER 1","15192000"
"Emissions from Livestock","Pakistan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","36303000"
"Emissions from Livestock","Pakistan","Stocks","Chickens, broilers","2021","FAO TIER 1","1469280000"
"Emissions from Livestock","Pakistan","Stocks","Chickens, layers","2021","FAO TIER 1","108720000"
"Emissions from Livestock","Pakistan","Stocks","Ducks","2021","FAO TIER 1","3868381"
"Emissions from Livestock","Pakistan","Stocks","Goats","2021","FAO TIER 1","80326000"
"Emissions from Livestock","Pakistan","Stocks","Horses","2021","FAO TIER 1","375000"
"Emissions from Livestock","Pakistan","Stocks","Mules and hinnies","2021","FAO TIER 1","203000"
"Emissions from Livestock","Pakistan","Stocks","Sheep","2021","FAO TIER 1","31595000"
"Emissions from Livestock","Palestine","Stocks","Cattle, dairy","2021","FAO TIER 1","15416"
"Emissions from Livestock","Palestine","Stocks","Cattle, non-dairy","2021","FAO TIER 1","52344"
"Emissions from Livestock","Palestine","Stocks","Chickens, broilers","2021","FAO TIER 1","4586797"
"Emissions from Livestock","Palestine","Stocks","Chickens, layers","2021","FAO TIER 1","1957000"
"Emissions from Livestock","Palestine","Stocks","Goats","2021","FAO TIER 1","239966"
"Emissions from Livestock","Palestine","Stocks","Sheep","2021","FAO TIER 1","771168"
"Emissions from Livestock","Panama","Stocks","Cattle, dairy","2021","FAO TIER 1","144922"
"Emissions from Livestock","Panama","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1364978"
"Emissions from Livestock","Panama","Stocks","Chickens, broilers","2021","FAO TIER 1","25385000"
"Emissions from Livestock","Panama","Stocks","Chickens, layers","2021","FAO TIER 1","2386000"
"Emissions from Livestock","Panama","Stocks","Ducks","2021","FAO TIER 1","118772"
"Emissions from Livestock","Panama","Stocks","Goats","2021","FAO TIER 1","9116"
"Emissions from Livestock","Panama","Stocks","Horses","2021","FAO TIER 1","101702"
"Emissions from Livestock","Panama","Stocks","Mules and hinnies","2021","FAO TIER 1","2129"
"Emissions from Livestock","Panama","Stocks","Swine, breeding","2021","FAO TIER 1","40370"
"Emissions from Livestock","Panama","Stocks","Swine, market","2021","FAO TIER 1","363330"
"Emissions from Livestock","Panama","Stocks","Turkeys","2021","FAO TIER 1","16112"
"Emissions from Livestock","Papua New Guinea","Stocks","Cattle, dairy","2021","FAO TIER 1","1621"
"Emissions from Livestock","Papua New Guinea","Stocks","Cattle, non-dairy","2021","FAO TIER 1","90054"
"Emissions from Livestock","Papua New Guinea","Stocks","Chickens, broilers","2021","FAO TIER 1","2956000"
"Emissions from Livestock","Papua New Guinea","Stocks","Chickens, layers","2021","FAO TIER 1","1690369"
"Emissions from Livestock","Papua New Guinea","Stocks","Ducks","2021","FAO TIER 1","18195"
"Emissions from Livestock","Papua New Guinea","Stocks","Goats","2021","FAO TIER 1","3095"
"Emissions from Livestock","Papua New Guinea","Stocks","Horses","2021","FAO TIER 1","2043"
"Emissions from Livestock","Papua New Guinea","Stocks","Sheep","2021","FAO TIER 1","7329"
"Emissions from Livestock","Papua New Guinea","Stocks","Swine, breeding","2021","FAO TIER 1","211758"
"Emissions from Livestock","Papua New Guinea","Stocks","Swine, market","2021","FAO TIER 1","1905821"
"Emissions from Livestock","Papua New Guinea","Stocks","Turkeys","2021","FAO TIER 1","17155"
"Emissions from Livestock","Paraguay","Stocks","Asses","2021","FAO TIER 1","34991"
"Emissions from Livestock","Paraguay","Stocks","Cattle, dairy","2021","FAO TIER 1","213807"
"Emissions from Livestock","Paraguay","Stocks","Cattle, non-dairy","2021","FAO TIER 1","13705700"
"Emissions from Livestock","Paraguay","Stocks","Chickens, broilers","2021","FAO TIER 1","13195710"
"Emissions from Livestock","Paraguay","Stocks","Chickens, layers","2021","FAO TIER 1","9347230"
"Emissions from Livestock","Paraguay","Stocks","Ducks","2021","FAO TIER 1","1429903"
"Emissions from Livestock","Paraguay","Stocks","Goats","2021","FAO TIER 1","105684"
"Emissions from Livestock","Paraguay","Stocks","Horses","2021","FAO TIER 1","220083"
"Emissions from Livestock","Paraguay","Stocks","Mules and hinnies","2021","FAO TIER 1","10419"
"Emissions from Livestock","Paraguay","Stocks","Sheep","2021","FAO TIER 1","313844"
"Emissions from Livestock","Paraguay","Stocks","Swine, breeding","2021","FAO TIER 1","137365"
"Emissions from Livestock","Paraguay","Stocks","Swine, market","2021","FAO TIER 1","1236282"
"Emissions from Livestock","Paraguay","Stocks","Turkeys","2021","FAO TIER 1","213600"
"Emissions from Livestock","Peru","Stocks","Asses","2021","FAO TIER 1","648493"
"Emissions from Livestock","Peru","Stocks","Cattle, dairy","2021","FAO TIER 1","932745"
"Emissions from Livestock","Peru","Stocks","Cattle, non-dairy","2021","FAO TIER 1","4920915"
"Emissions from Livestock","Peru","Stocks","Chickens, broilers","2021","FAO TIER 1","160435754"
"Emissions from Livestock","Peru","Stocks","Chickens, layers","2021","FAO TIER 1","28939000"
"Emissions from Livestock","Peru","Stocks","Goats","2021","FAO TIER 1","1754968"
"Emissions from Livestock","Peru","Stocks","Horses","2021","FAO TIER 1","752400"
"Emissions from Livestock","Peru","Stocks","Llamas","2021","FAO TIER 1","5560313"
"Emissions from Livestock","Peru","Stocks","Mules and hinnies","2021","FAO TIER 1","312929"
"Emissions from Livestock","Peru","Stocks","Sheep","2021","FAO TIER 1","10942309"
"Emissions from Livestock","Peru","Stocks","Swine, breeding","2021","FAO TIER 1","334291"
"Emissions from Livestock","Peru","Stocks","Swine, market","2021","FAO TIER 1","3008619"
"Emissions from Livestock","Philippines","Stocks","Buffalo","2021","FAO TIER 1","2849006"
"Emissions from Livestock","Philippines","Stocks","Cattle, dairy","2021","FAO TIER 1","5553"
"Emissions from Livestock","Philippines","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2599709"
"Emissions from Livestock","Philippines","Stocks","Chickens, broilers","2021","FAO TIER 1","57763779"
"Emissions from Livestock","Philippines","Stocks","Chickens, layers","2021","FAO TIER 1","119056107"
"Emissions from Livestock","Philippines","Stocks","Ducks","2021","FAO TIER 1","12511668"
"Emissions from Livestock","Philippines","Stocks","Goats","2021","FAO TIER 1","3868337"
"Emissions from Livestock","Philippines","Stocks","Horses","2021","FAO TIER 1","245922"
"Emissions from Livestock","Philippines","Stocks","Sheep","2021","FAO TIER 1","30000"
"Emissions from Livestock","Philippines","Stocks","Swine, breeding","2021","FAO TIER 1","994312"
"Emissions from Livestock","Philippines","Stocks","Swine, market","2021","FAO TIER 1","8948807"
"Emissions from Livestock","Philippines","Stocks","Turkeys","2021","FAO TIER 1","578950"
"Emissions from Livestock","Poland","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Poland","Stocks","Cattle, dairy","2021","FAO TIER 1","2035200"
"Emissions from Livestock","Poland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","4343500"
"Emissions from Livestock","Poland","Stocks","Chickens, broilers","2021","FAO TIER 1","123571260"
"Emissions from Livestock","Poland","Stocks","Chickens, layers","2021","FAO TIER 1","45057770"
"Emissions from Livestock","Poland","Stocks","Ducks","2021","FAO TIER 1","5271220"
"Emissions from Livestock","Poland","Stocks","Goats","2021","FAO TIER 1","54091"
"Emissions from Livestock","Poland","Stocks","Horses","2021","FAO TIER 1","156519"
"Emissions from Livestock","Poland","Stocks","Sheep","2021","FAO TIER 1","265277"
"Emissions from Livestock","Poland","Stocks","Swine, breeding","2021","FAO TIER 1","1024240"
"Emissions from Livestock","Poland","Stocks","Swine, market","2021","FAO TIER 1","9218160"
"Emissions from Livestock","Poland","Stocks","Turkeys","2021","FAO TIER 1","15256400"
"Emissions from Livestock","Portugal","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Portugal","Stocks","Cattle, dairy","2021","FAO TIER 1","230020"
"Emissions from Livestock","Portugal","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1410630"
"Emissions from Livestock","Portugal","Stocks","Chickens, broilers","2021","FAO TIER 1","2785000"
"Emissions from Livestock","Portugal","Stocks","Chickens, layers","2021","FAO TIER 1","7271000"
"Emissions from Livestock","Portugal","Stocks","Goats","2021","FAO TIER 1","350470"
"Emissions from Livestock","Portugal","Stocks","Horses","2021","FAO TIER 1","34697"
"Emissions from Livestock","Portugal","Stocks","Sheep","2021","FAO TIER 1","2237970"
"Emissions from Livestock","Portugal","Stocks","Swine, breeding","2021","FAO TIER 1","222102"
"Emissions from Livestock","Portugal","Stocks","Swine, market","2021","FAO TIER 1","1998918"
"Emissions from Livestock","Portugal","Stocks","Turkeys","2021","FAO TIER 1","6195836"
"Emissions from Livestock","Puerto Rico","Stocks","Asses","2021","FAO TIER 1","2000"
"Emissions from Livestock","Puerto Rico","Stocks","Cattle, dairy","2021","FAO TIER 1","64667"
"Emissions from Livestock","Puerto Rico","Stocks","Cattle, non-dairy","2021","FAO TIER 1","298249"
"Emissions from Livestock","Puerto Rico","Stocks","Chickens, broilers","2021","FAO TIER 1","13624009"
"Emissions from Livestock","Puerto Rico","Stocks","Chickens, layers","2021","FAO TIER 1","1349365"
"Emissions from Livestock","Puerto Rico","Stocks","Goats","2021","FAO TIER 1","2822"
"Emissions from Livestock","Puerto Rico","Stocks","Horses","2021","FAO TIER 1","4229"
"Emissions from Livestock","Puerto Rico","Stocks","Mules and hinnies","2021","FAO TIER 1","2605"
"Emissions from Livestock","Puerto Rico","Stocks","Sheep","2021","FAO TIER 1","6287"
"Emissions from Livestock","Puerto Rico","Stocks","Swine, breeding","2021","FAO TIER 1","4517"
"Emissions from Livestock","Puerto Rico","Stocks","Swine, market","2021","FAO TIER 1","40649"
"Emissions from Livestock","Qatar","Stocks","Camels","2021","FAO TIER 1","119560"
"Emissions from Livestock","Qatar","Stocks","Cattle, dairy","2021","FAO TIER 1","5300"
"Emissions from Livestock","Qatar","Stocks","Cattle, non-dairy","2021","FAO TIER 1","45421"
"Emissions from Livestock","Qatar","Stocks","Chickens, broilers","2021","FAO TIER 1","1978000"
"Emissions from Livestock","Qatar","Stocks","Chickens, layers","2021","FAO TIER 1","1022000"
"Emissions from Livestock","Qatar","Stocks","Goats","2021","FAO TIER 1","384703"
"Emissions from Livestock","Qatar","Stocks","Horses","2021","FAO TIER 1","11968"
"Emissions from Livestock","Qatar","Stocks","Sheep","2021","FAO TIER 1","921379"
"Emissions from Livestock","Republic of Korea","Stocks","Asses","2021","FAO TIER 1","0"
"Emissions from Livestock","Republic of Korea","Stocks","Cattle, dairy","2021","FAO TIER 1","196098"
"Emissions from Livestock","Republic of Korea","Stocks","Cattle, non-dairy","2021","FAO TIER 1","3794159"
"Emissions from Livestock","Republic of Korea","Stocks","Chickens, broilers","2021","FAO TIER 1","104582000"
"Emissions from Livestock","Republic of Korea","Stocks","Chickens, layers","2021","FAO TIER 1","72612000"
